overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
27,30.778173501850183,29.029975526769938,32.515885750511295,26.714487703556994,25.1971067808113,28.22276734517988
28,29.212556215155466,27.585684720832443,30.8318912161482,25.355581082559226,23.943507733640477,26.76111299202615
29,27.742542905902386,26.18744030180724,29.27340932960183,24.07965571058269,22.729875503762685,25.408399674198613
30,26.379083414424887,24.88385436243109,27.835987980297034,22.896215705048114,21.59840386052497,24.160763099581054
31,25.130326163844433,23.681793744385256,26.54941069833787,21.812333641242287,20.555053006784895,23.04405443665446
32,23.993213908432278,22.569323538029188,25.387947524339644,20.825355925916007,19.589463815909546,22.03594088897936
33,22.96188798524719,21.534569722933348,24.35094232691391,19.930197423686128,18.691330011188324,21.13585295512295
34,22.030489731347917,20.611083385272384,23.41435222594133,19.121772999169483,17.88977288141376,20.322922170448507
35,21.193160483793193,19.77444642904953,22.580869744190988,18.394997516982905,17.163598286354915,19.59948556013402
36,20.444041579641766,19.020906192092312,21.852488992186384,17.74478584174323,16.509549033135947,18.96727394946892
37,19.777274355952386,18.354787258917543,21.188498749209323,17.166052838067298,15.931378725260654,18.39095127781246
38,19.187000149783795,17.767482445776075,20.612043366453296,16.65371337057194,15.421616597629384,17.89060611492099
39,18.667360298194755,17.24678378495906,20.09813546638002,16.202682303874003,14.969666517784049,17.444550202069532
40,18.212496138244,16.77852820032329,19.645060503795854,15.80787450259032,14.563235380565258,17.051295367892426
41,17.816549006990282,16.389371534475067,19.23971906458937,15.464204831337726,14.225459619962226,16.69947173245893
42,17.473660241492343,16.057638751887254,18.886226695859328,15.166588154733057,13.937525986058443,16.392651461360902
43,17.177971178808928,15.776513284694417,18.5787694066048,14.90993933739315,13.693517912089131,16.125788193056
44,16.92362315599879,15.545756963951174,18.303908443868423,14.689173243934842,13.493228674891775,15.887217512155544
45,16.704757510120672,15.34689217733412,18.07029884880412,14.49920473897497,13.320620287443688,15.684451722483098
46,16.515515578233323,15.177112636505043,17.8589585774055,14.334948687130371,13.173256979626828,15.501015006161856
