overall,raw_model_output,scaled_curve,shift_value,epsilon_added,raw_sum,adjusted_sum,metric
18,23.556881190797547,11.87106124191186,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
19,22.621235888017427,11.399559832194306,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
20,21.69371856831265,10.93215437151513,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
21,20.778429532843077,10.470911131966329,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
22,19.87946908276856,10.017896385639887,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
23,19.000937519248943,9.575176404627797,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
24,18.14693514344408,9.144817461022049,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
25,17.321562256513825,8.728885826914635,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
26,16.528919159618024,8.32944777439754,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
27,15.773106153916537,7.948569575562762,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
28,15.058223540569198,7.588317502502281,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
29,14.388371620735876,7.250757827308097,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
30,13.767650695576409,6.937956822072193,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
31,13.199035510235303,6.651413555432031,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
32,12.680998585795615,6.390358282206917,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
33,12.210886887325088,6.153454053761646,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
34,11.786047379891423,5.939363921460989,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
35,11.403827028562343,5.74675093666973,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
36,11.061572798405573,5.5742781507526535,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
37,10.75663165448882,5.420608615074536,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
38,10.486350561879812,5.284405381000163,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
39,10.248076485646264,5.164331499894315,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
40,10.039156390855895,5.059050023121773,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
41,9.856937242576429,4.967224002047319,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
42,9.698766005875576,4.887516488035734,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
43,9.56198964582106,4.818590532451798,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
44,9.443955127480596,4.759109186660294,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
45,9.342009415921906,4.707735502026003,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
46,9.253499476212708,4.663132529913707,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
47,9.17577227342072,4.623963321688186,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
48,9.106174772613665,4.5888909287142265,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
49,9.042053938859254,4.556578402356602,0.0,0.0,1984.3955574610159,1984.3955574610159,PS
