Selection,Response,Method,fitted_raw,fitted_adjusted,scaled_value,shift_applied,shift_value
70,TOI_sum_min,B-spline,8.422043867744723,8.422043867744723,3.7108507952491534,FALSE,0
71,TOI_sum_min,B-spline,8.348600479082144,8.348600479082144,3.6784907812781853,FALSE,0
72,TOI_sum_min,B-spline,8.27557845394163,8.27557845394163,3.646316424991445,FALSE,0
73,TOI_sum_min,B-spline,8.20299077544446,8.20299077544446,3.6143334469036517,FALSE,0
74,TOI_sum_min,B-spline,8.130850426711937,8.130850426711937,3.582547567529537,FALSE,0
75,TOI_sum_min,B-spline,8.059170390865342,8.059170390865342,3.5509645073838225,FALSE,0
76,TOI_sum_min,B-spline,7.987963651025968,7.987963651025968,3.5195899869812357,FALSE,0
77,TOI_sum_min,B-spline,7.917243190315107,7.917243190315107,3.488429726836502,FALSE,0
78,TOI_sum_min,B-spline,7.847021991854047,7.847021991854047,3.457489447464346,FALSE,0
79,TOI_sum_min,B-spline,7.7773130387640785,7.7773130387640785,3.4267748693794937,FALSE,0
80,TOI_sum_min,B-spline,7.708129314166496,7.708129314166496,3.396291713096673,FALSE,0
81,TOI_sum_min,B-spline,7.639483801182587,7.639483801182587,3.3660456991306074,FALSE,0
82,TOI_sum_min,B-spline,7.571389482933643,7.571389482933643,3.336042547996023,FALSE,0
83,TOI_sum_min,B-spline,7.503859342540956,7.503859342540956,3.306287980207647,FALSE,0
84,TOI_sum_min,B-spline,7.436906363125814,7.436906363125814,3.276787716280203,FALSE,0
85,TOI_sum_min,B-spline,7.370543527809507,7.370543527809507,3.2475474767284167,FALSE,0
86,TOI_sum_min,B-spline,7.304783819713328,7.304783819713328,3.2185729820670153,FALSE,0
87,TOI_sum_min,B-spline,7.239640221958567,7.239640221958567,3.1898699528107235,FALSE,0
88,TOI_sum_min,B-spline,7.175125717666513,7.175125717666513,3.161444109474268,FALSE,0
89,TOI_sum_min,B-spline,7.11125328995846,7.11125328995846,3.1333011725723736,FALSE,0
90,TOI_sum_min,B-spline,7.048035921955694,7.048035921955694,3.1054468626197655,FALSE,0
91,TOI_sum_min,B-spline,6.985486596779508,6.985486596779508,3.077886900131171,FALSE,0
92,TOI_sum_min,B-spline,6.923618297551194,6.923618297551194,3.0506270056213145,FALSE,0
93,TOI_sum_min,B-spline,6.86244400739204,6.86244400739204,3.023672899604922,FALSE,0
94,TOI_sum_min,B-spline,6.801976709423338,6.801976709423338,2.9970303025967193,FALSE,0
95,TOI_sum_min,B-spline,6.742229386766376,6.742229386766376,2.970704935111432,FALSE,0
96,TOI_sum_min,B-spline,6.6832150225424485,6.6832150225424485,2.944702517663786,FALSE,0
97,TOI_sum_min,B-spline,6.624946599872844,6.624946599872844,2.9190287707685068,FALSE,0
98,TOI_sum_min,B-spline,6.567437101878851,6.567437101878851,2.893689414940319,FALSE,0
99,TOI_sum_min,B-spline,6.510699511681765,6.510699511681765,2.8686901706939514,FALSE,0
100,TOI_sum_min,B-spline,6.454746812402875,6.454746812402875,2.844036758544127,FALSE,0
101,TOI_sum_min,B-spline,6.3995876822262945,6.3995876822262945,2.819733002200024,FALSE,0
102,TOI_sum_min,B-spline,6.345213579587459,6.345213579587459,2.795775138148633,FALSE,0
103,TOI_sum_min,B-spline,6.291611657984622,6.291611657984622,2.772157506071393,FALSE,0
104,TOI_sum_min,B-spline,6.238769070916041,6.238769070916041,2.748874445649745,FALSE,0
105,TOI_sum_min,B-spline,6.186672971879971,6.186672971879971,2.72592029656513,FALSE,0
106,TOI_sum_min,B-spline,6.135310514374671,6.135310514374671,2.70328939849899,FALSE,0
107,TOI_sum_min,B-spline,6.084668851898398,6.084668851898398,2.680976091132765,FALSE,0
108,TOI_sum_min,B-spline,6.034735137949405,6.034735137949405,2.6589747141478957,FALSE,0
109,TOI_sum_min,B-spline,5.985496526025955,5.985496526025955,2.6372796072258238,FALSE,0
110,TOI_sum_min,B-spline,5.9369401696263,5.9369401696263,2.615885110047989,FALSE,0
111,TOI_sum_min,B-spline,5.889053222248696,5.889053222248696,2.5947855622958333,FALSE,0
112,TOI_sum_min,B-spline,5.841822837391405,5.841822837391405,2.5739753036507977,FALSE,0
113,TOI_sum_min,B-spline,5.7952361685526785,5.7952361685526785,2.5534486737943216,FALSE,0
114,TOI_sum_min,B-spline,5.749280369230776,5.749280369230776,2.533200012407848,FALSE,0
115,TOI_sum_min,B-spline,5.703942592923955,5.703942592923955,2.5132236591728168,FALSE,0
116,TOI_sum_min,B-spline,5.659209993130467,5.659209993130467,2.4935139537706674,FALSE,0
117,TOI_sum_min,B-spline,5.615069723348577,5.615069723348577,2.4740652358828443,FALSE,0
118,TOI_sum_min,B-spline,5.571508937076535,5.571508937076535,2.454871845190785,FALSE,0
119,TOI_sum_min,B-spline,5.5285147878126,5.5285147878126,2.435928121375932,FALSE,0
120,TOI_sum_min,B-spline,5.48607442905503,5.48607442905503,2.4172284041197263,FALSE,0
121,TOI_sum_min,B-spline,5.44417501430208,5.44417501430208,2.398767033103608,FALSE,0
122,TOI_sum_min,B-spline,5.4028036970520095,5.4028036970520095,2.3805383480090194,FALSE,0
123,TOI_sum_min,B-spline,5.361947630803071,5.361947630803071,2.3625366885173995,FALSE,0
124,TOI_sum_min,B-spline,5.3215939690535246,5.3215939690535246,2.3447563943101906,FALSE,0
125,TOI_sum_min,B-spline,5.281729865301625,5.281729865301625,2.3271918050688334,FALSE,0
126,TOI_sum_min,B-spline,5.242342473045632,5.242342473045632,2.309837260474769,FALSE,0
127,TOI_sum_min,B-spline,5.203418945783798,5.203418945783798,2.292687100209437,FALSE,0
128,TOI_sum_min,B-spline,5.164946437014384,5.164946437014384,2.27573566395428,FALSE,0
129,TOI_sum_min,B-spline,5.126912100235642,5.126912100235642,2.2589772913907367,FALSE,0
130,TOI_sum_min,B-spline,5.089303088945834,5.089303088945834,2.242406322200251,FALSE,0
131,TOI_sum_min,B-spline,5.052106556643215,5.052106556643215,2.2260170960642625,FALSE,0
132,TOI_sum_min,B-spline,5.015309656826039,5.015309656826039,2.2098039526642106,FALSE,0
133,TOI_sum_min,B-spline,4.978899542992566,4.978899542992566,2.1937612316815382,FALSE,0
134,TOI_sum_min,B-spline,4.942863368641051,4.942863368641051,2.1778832727976853,FALSE,0
135,TOI_sum_min,B-spline,4.907188287269753,4.907188287269753,2.162164415694094,FALSE,0
136,TOI_sum_min,B-spline,4.871861452376924,4.871861452376924,2.1465990000522024,FALSE,0
137,TOI_sum_min,B-spline,4.836870017460828,4.836870017460828,2.131181365553455,FALSE,0
138,TOI_sum_min,B-spline,4.802201136019716,4.802201136019716,2.1159058518792904,FALSE,0
139,TOI_sum_min,B-spline,4.767841961551845,4.767841961551845,2.1007667987111494,FALSE,0
140,TOI_sum_min,B-spline,4.733779647555475,4.733779647555475,2.0857585457304744,FALSE,0
141,TOI_sum_min,B-spline,4.70000134752886,4.70000134752886,2.070875432618705,FALSE,0
142,TOI_sum_min,B-spline,4.666494214970259,4.666494214970259,2.0561117990572826,FALSE,0
143,TOI_sum_min,B-spline,4.633245403377927,4.633245403377927,2.0414619847276487,FALSE,0
144,TOI_sum_min,B-spline,4.600242066250121,4.600242066250121,2.0269203293112428,FALSE,0
145,TOI_sum_min,B-spline,4.567471357085098,4.567471357085098,2.0124811724895073,FALSE,0
146,TOI_sum_min,B-spline,4.534920429381114,4.534920429381114,1.9981388539438822,FALSE,0
147,TOI_sum_min,B-spline,4.502576436636428,4.502576436636428,1.9838877133558086,FALSE,0
148,TOI_sum_min,B-spline,4.470426532349294,4.470426532349294,1.9697220904067274,FALSE,0
149,TOI_sum_min,B-spline,4.438457870017972,4.438457870017972,1.9556363247780801,FALSE,0
150,TOI_sum_min,B-spline,4.406657603140716,4.406657603140716,1.9416247561513065,FALSE,0
151,TOI_sum_min,B-spline,4.375014060911795,4.375014060911795,1.9276822422332287,FALSE,0
152,TOI_sum_min,B-spline,4.3435202753095306,4.3435202753095306,1.9138057128321935,FALSE,0
153,TOI_sum_min,B-spline,4.3121704540082515,4.3121704540082515,1.8999926157819258,FALSE,0
154,TOI_sum_min,B-spline,4.28095880468229,4.28095880468229,1.8862403989161522,FALSE,0
155,TOI_sum_min,B-spline,4.249879535005977,4.249879535005977,1.8725465100685998,FALSE,0
156,TOI_sum_min,B-spline,4.218926852653642,4.218926852653642,1.858908397072993,FALSE,0
157,TOI_sum_min,B-spline,4.1880949652996184,4.1880949652996184,1.8453235077630603,FALSE,0
158,TOI_sum_min,B-spline,4.157378080618238,4.157378080618238,1.8317892899725277,FALSE,0
159,TOI_sum_min,B-spline,4.12677040628383,4.12677040628383,1.8183031915351209,FALSE,0
160,TOI_sum_min,B-spline,4.0962661499707265,4.0962661499707265,1.8048626602845663,FALSE,0
161,TOI_sum_min,B-spline,4.065859519353259,4.065859519353259,1.7914651440545906,FALSE,0
162,TOI_sum_min,B-spline,4.035544722105756,4.035544722105756,1.7781080906789193,FALSE,0
163,TOI_sum_min,B-spline,4.005315965902552,4.005315965902552,1.7647889479912795,FALSE,0
164,TOI_sum_min,B-spline,3.975167458417978,3.975167458417978,1.751505163825398,FALSE,0
165,TOI_sum_min,B-spline,3.9450934073263633,3.9450934073263633,1.738254186015,FALSE,0
166,TOI_sum_min,B-spline,3.915088020302041,3.915088020302041,1.7250334623938133,FALSE,0
167,TOI_sum_min,B-spline,3.88514550501934,3.88514550501934,1.7118404407955627,FALSE,0
168,TOI_sum_min,B-spline,3.8552600691525942,3.8552600691525942,1.6986725690539757,FALSE,0
169,TOI_sum_min,B-spline,3.825425920376132,3.825425920376132,1.6855272950027778,FALSE,0
170,TOI_sum_min,B-spline,3.7956372663642872,3.7956372663642872,1.672402066475696,FALSE,0
171,TOI_sum_min,B-spline,3.7658883147913897,3.7658883147913897,1.6592943313064565,FALSE,0
172,TOI_sum_min,B-spline,3.7361732733317705,3.7361732733317705,1.6462015373287855,FALSE,0
173,TOI_sum_min,B-spline,3.70648634965976,3.70648634965976,1.6331211323764088,FALSE,0
174,TOI_sum_min,B-spline,3.676821751449691,3.676821751449691,1.6200505642830536,FALSE,0
175,TOI_sum_min,B-spline,3.6471736863758952,3.6471736863758952,1.6069872808824466,FALSE,0
176,TOI_sum_min,B-spline,3.6175363621127015,3.6175363621127015,1.5939287300083131,FALSE,0
177,TOI_sum_min,B-spline,3.587903986334443,3.587903986334443,1.58087235949438,FALSE,0
178,TOI_sum_min,B-spline,3.55827076671545,3.55827076671545,1.5678156171743738,FALSE,0
179,TOI_sum_min,B-spline,3.528630910930053,3.528630910930053,1.55475595088202,FALSE,0
180,TOI_sum_min,B-spline,3.498978626652585,3.498978626652585,1.541690808451046,FALSE,0
181,TOI_sum_min,B-spline,3.4693081215573756,3.4693081215573756,1.5286176377151772,FALSE,0
182,TOI_sum_min,B-spline,3.4396136033187568,3.4396136033187568,1.515533886508141,FALSE,0
183,TOI_sum_min,B-spline,3.4098892796110603,3.4098892796110603,1.502437002663663,FALSE,0
184,TOI_sum_min,B-spline,3.3801293581086167,3.3801293581086167,1.4893244340154703,FALSE,0
185,TOI_sum_min,B-spline,3.350328046485755,3.350328046485755,1.4761936283972874,FALSE,0
186,TOI_sum_min,B-spline,3.3204795524168107,3.3204795524168107,1.463042033642843,FALSE,0
187,TOI_sum_min,B-spline,3.2905780835761114,3.2905780835761114,1.449867097585862,FALSE,0
188,TOI_sum_min,B-spline,3.2606178476379903,3.2606178476379903,1.4366662680600712,FALSE,0
189,TOI_sum_min,B-spline,3.2305930522767774,3.2305930522767774,1.4234369928991968,FALSE,0
190,TOI_sum_min,B-spline,3.200497905166805,3.200497905166805,1.4101767199369655,FALSE,0
191,TOI_sum_min,B-spline,3.1703266139824047,3.1703266139824047,1.3968828970071039,FALSE,0
192,TOI_sum_min,B-spline,3.1400733863979045,3.1400733863979045,1.3835529719433368,FALSE,0
193,TOI_sum_min,B-spline,3.1097324300876377,3.1097324300876377,1.3701843925793915,FALSE,0
194,TOI_sum_min,B-spline,3.0792979527259368,3.0792979527259368,1.356774606748995,FALSE,0
195,TOI_sum_min,B-spline,3.048764161987132,3.048764161987132,1.3433210622858736,FALSE,0
196,TOI_sum_min,B-spline,3.018125265545553,3.018125265545553,1.3298212070237523,FALSE,0
197,TOI_sum_min,B-spline,2.987375471075533,2.987375471075533,1.3162724887963584,FALSE,0
198,TOI_sum_min,B-spline,2.9565089862514013,2.9565089862514013,1.3026723554374182,FALSE,0
199,TOI_sum_min,B-spline,2.925520018747492,2.925520018747492,1.2890182547806583,FALSE,0
200,TOI_sum_min,B-spline,2.894402776238133,2.894402776238133,1.2753076346598045,FALSE,0
201,TOI_sum_min,B-spline,2.863120291306102,2.863120291306102,1.2615242067994976,FALSE,0
202,TOI_sum_min,B-spline,2.831510896167955,2.831510896167955,1.2475967384880382,FALSE,0
203,TOI_sum_min,B-spline,2.799381747948694,2.799381747948694,1.2334402609046402,FALSE,0
204,TOI_sum_min,B-spline,2.766540003773318,2.766540003773318,1.2189698052285172,FALSE,0
205,TOI_sum_min,B-spline,2.732792820766829,2.732792820766829,1.2041004026388842,FALSE,0
206,TOI_sum_min,B-spline,2.6979473560542284,2.6979473560542284,1.1887470843149548,FALSE,0
207,TOI_sum_min,B-spline,2.661810766760517,2.661810766760517,1.1728248814359439,FALSE,0
208,TOI_sum_min,B-spline,2.624190210010694,2.624190210010694,1.156248825181065,FALSE,0
209,TOI_sum_min,B-spline,2.5848928429297637,2.5848928429297637,1.138933946729533,FALSE,0
210,TOI_sum_min,B-spline,2.543725822642724,2.543725822642724,1.1207952772605616,FALSE,0
211,TOI_sum_min,B-spline,2.500496306274578,2.500496306274578,1.1017478479533656,FALSE,0
212,TOI_sum_min,B-spline,2.4550114509503267,2.4550114509503267,1.0817066899871595,FALSE,0
213,TOI_sum_min,B-spline,2.4070784137949697,2.4070784137949697,1.0605868345411564,FALSE,0
214,TOI_sum_min,B-spline,2.3565043519335087,2.3565043519335087,1.0383033127945716,FALSE,0
215,TOI_sum_min,B-spline,2.303096422490945,2.303096422490945,1.0147711559266186,FALSE,0
216,TOI_sum_min,B-spline,2.2466617825922786,2.2466617825922786,0.9899053951165121,FALSE,0
217,TOI_sum_min,B-spline,2.1870075893625116,2.1870075893625116,0.9636210615434663,FALSE,0
218,TOI_sum_min,B-spline,2.123940999926645,2.123940999926645,0.9358331863866955,FALSE,0
219,TOI_sum_min,B-spline,2.057269171409679,2.057269171409679,0.9064568008254136,FALSE,0
220,TOI_sum_min,B-spline,1.9867992609366152,1.9867992609366152,0.8754069360388352,FALSE,0
221,TOI_sum_min,B-spline,1.9123384256324547,1.9123384256324547,0.8425986232061745,FALSE,0
222,TOI_sum_min,B-spline,1.8336938226221984,1.8336938226221984,0.8079468935066457,FALSE,0
223,TOI_sum_min,B-spline,1.7506726090308466,1.7506726090308466,0.771366778119463,FALSE,0
224,TOI_sum_min,B-spline,1.6630819419834015,1.6630819419834015,0.7327733082238408,FALSE,0
1,TOI_sum_min,BNMR,9022.785905368697,9022.785905368697,36.24904304700356,FALSE,0
2,TOI_sum_min,BNMR,8448.73875498489,8448.73875498489,33.942808577570915,FALSE,0
3,TOI_sum_min,BNMR,7919.293050841081,7919.293050841081,31.815760421730204,FALSE,0
4,TOI_sum_min,BNMR,7430.953349232846,7430.953349232846,29.853855634138505,FALSE,0
5,TOI_sum_min,BNMR,6980.485567407595,6980.485567407595,28.044101287096343,FALSE,0
6,TOI_sum_min,BNMR,6564.898414962035,6564.898414962035,26.374479871185645,FALSE,0
7,TOI_sum_min,BNMR,6181.4260931136505,6181.4260931136505,24.833879789591613,FALSE,0
8,TOI_sum_min,BNMR,5827.5121784127305,5827.5121784127305,23.41203061091458,FALSE,0
9,TOI_sum_min,BNMR,5500.794612643707,5500.794612643707,22.099442766097532,FALSE,0
10,TOI_sum_min,BNMR,5199.091725557639,5199.091725557639,20.887351394752812,FALSE,0
11,TOI_sum_min,BNMR,4920.389221694583,4920.389221694583,19.767664064720044,FALSE,0
12,TOI_sum_min,BNMR,4662.828066908591,4662.828066908591,18.732912106179374,FALSE,0
13,TOI_sum_min,BNMR,4424.693214311011,4424.693214311011,17.77620531812789,FALSE,0
14,TOI_sum_min,BNMR,4204.403113212793,4204.403113212793,16.891189820554498,FALSE,0
15,TOI_sum_min,BNMR,4000.4999482835415,4000.4999482835415,16.072008840260732,FALSE,0
16,TOI_sum_min,BNMR,3811.64055956764,3811.64055956764,15.313266232024839,FALSE,0
17,TOI_sum_min,BNMR,3636.587997214661,3636.587997214661,14.609992549730576,FALSE,0
18,TOI_sum_min,BNMR,3474.2036678045447,3474.2036678045447,13.957613494228031,FALSE,0
19,TOI_sum_min,BNMR,3323.440031986707,3323.440031986707,13.351920576098188,FALSE,0
20,TOI_sum_min,BNMR,3183.3338158167167,3183.3338158167167,12.789043842197538,FALSE,0
21,TOI_sum_min,BNMR,3052.9997006735284,3052.9997006735284,12.265426524900072,FALSE,0
22,TOI_sum_min,BNMR,2931.6244589832427,2931.6244589832427,11.777801482367064,FALSE,0
23,TOI_sum_min,BNMR,2818.4615051707665,2818.4615051707665,11.32316930699496,FALSE,0
24,TOI_sum_min,BNMR,2712.825833317099,2712.825833317099,10.898777987453142,FALSE,0
25,TOI_sum_min,BNMR,2614.0893149241306,2614.0893149241306,10.50210401745366,FALSE,0
26,TOI_sum_min,BNMR,2521.676331989443,2521.676331989443,10.130834851628917,FALSE,0
27,TOI_sum_min,BNMR,2435.0597222772435,2435.0597222772435,9.78285261565734,FALSE,0
28,TOI_sum_min,BNMR,2353.7570152446906,2353.7570152446906,9.456218984097122,FALSE,0
29,TOI_sum_min,BNMR,2277.3269385532144,2277.3269385532144,9.149161145295183,FALSE,0
30,TOI_sum_min,BNMR,2205.3661764663916,2205.3661764663916,8.860058778250396,FALSE,0
31,TOI_sum_min,BNMR,2137.5063627175136,2137.5063627175136,8.58743197145882,FALSE,0
32,TOI_sum_min,BNMR,2073.411291624516,2073.411291624516,8.329930018567708,FALSE,0
33,TOI_sum_min,BNMR,2012.7743323449206,2012.7743323449206,8.086321030144566,FALSE,0
34,TOI_sum_min,BNMR,1955.3160322019608,1955.3160322019608,7.855482305039664,FALSE,0
35,TOI_sum_min,BNMR,1900.78189598154,1900.78189598154,7.636391408711407,FALSE,0
36,TOI_sum_min,BNMR,1848.940329001216,1848.940329001216,7.428117909505832,FALSE,0
37,TOI_sum_min,BNMR,1799.5807325924434,1799.5807325924434,7.2298157272563675,FALSE,0
38,TOI_sum_min,BNMR,1752.5117414190609,1752.5117414190609,7.04071605171073,FALSE,0
39,TOI_sum_min,BNMR,1707.5595927826719,1707.5595927826719,6.860120791215166,FALSE,0
40,TOI_sum_min,BNMR,1664.566618742683,1664.566618742683,6.687396514806594,FALSE,0
41,TOI_sum_min,BNMR,1623.3898525086156,1623.3898525086156,6.521968853393617,FALSE,0
42,TOI_sum_min,BNMR,1583.8997411481328,1583.8997411481328,6.36331732806092,FALSE,0
43,TOI_sum_min,BNMR,1545.978957199173,1545.978957199173,6.210970575720929,FALSE,0
44,TOI_sum_min,BNMR,1509.5213022810012,1509.5213022810012,6.06450194437113,FALSE,0
45,TOI_sum_min,BNMR,1474.4306962702738,1474.4306962702738,5.923525432108832,FALSE,0
46,TOI_sum_min,BNMR,1440.6202460459524,1440.6202460459524,5.78769194581379,FALSE,0
47,TOI_sum_min,BNMR,1408.0113882143137,1408.0113882143137,5.656685857045868,FALSE,0
48,TOI_sum_min,BNMR,1376.5331006037184,1376.5331006037184,5.5302218342252125,FALSE,0
49,TOI_sum_min,BNMR,1346.1211776709627,1346.1211776709627,5.4080419315772215,FALSE,0
50,TOI_sum_min,BNMR,1316.7175652884675,1316.7175652884675,5.28991291664002,FALSE,0
51,TOI_sum_min,BNMR,1288.2697506858785,1288.2697506858785,5.175623819354796,FALSE,0
52,TOI_sum_min,BNMR,1260.7302036032156,1260.7302036032156,5.0649836868985405,FALSE,0
53,TOI_sum_min,BNMR,1234.0558649760658,1234.0558649760658,4.957819529476765,FALSE,0
54,TOI_sum_min,BNMR,1208.207679718839,1208.207679718839,4.853974443280204,FALSE,0
55,TOI_sum_min,BNMR,1183.1501704005093,1183.1501704005093,4.753305897727064,FALSE,0
56,TOI_sum_min,BNMR,1158.8510488200286,1158.8510488200286,4.6556841749672335,FALSE,0
57,TOI_sum_min,BNMR,1135.2808626869846,1135.2808626869846,4.560990950421784,FALSE,0
58,TOI_sum_min,BNMR,1112.4126747977377,1112.4126747977377,4.469118003873086,FALSE,0
59,TOI_sum_min,BNMR,1090.2217722699243,1090.2217722699243,4.379966051314405,FALSE,0
60,TOI_sum_min,BNMR,1068.6854035588462,1068.6854035588462,4.29344368841322,FALSE,0
61,TOI_sum_min,BNMR,1047.7825411296146,1047.7825411296146,4.209466437046547,FALSE,0
62,TOI_sum_min,BNMR,1027.493667799155,1027.493667799155,4.127955886929934,FALSE,0
63,TOI_sum_min,BNMR,1007.8005848933797,1007.8005848933797,4.048838924888875,FALSE,0
64,TOI_sum_min,BNMR,988.6862404874145,988.6862404874145,3.972047044813918,FALSE,0
65,TOI_sum_min,BNMR,970.1345761116139,970.1345761116139,3.8975157318020663,FALSE,0
66,TOI_sum_min,BNMR,952.1303904135556,952.1303904135556,3.8251839144188304,FALSE,0
67,TOI_sum_min,BNMR,934.6592183668608,934.6592183668608,3.7549934794196567,FALSE,0
68,TOI_sum_min,BNMR,917.7072247121816,917.7072247121816,3.6868888436490836,FALSE,0
69,TOI_sum_min,BNMR,901.2611104041724,901.2611104041724,3.620816578191444,FALSE,0
70,TOI_sum_min,BNMR,885.3080309213964,885.3080309213964,3.5567250801809096,FALSE,0
71,TOI_sum_min,BNMR,869.8355253742158,869.8355253742158,3.4945642879924317,FALSE,0
72,TOI_sum_min,BNMR,854.8314554189566,854.8314554189566,3.4342854358293957,FALSE,0
73,TOI_sum_min,BNMR,840.2839530556608,840.2839530556608,3.3758408440010865,FALSE,0
74,TOI_sum_min,BNMR,826.1813764514842,826.1813764514842,3.319183741443185,FALSE,0
75,TOI_sum_min,BNMR,812.5122729927903,812.5122729927903,3.264268117279553,FALSE,0
76,TOI_sum_min,BNMR,799.2653488263722,799.2653488263722,3.2110485984540915,FALSE,0
77,TOI_sum_min,BNMR,786.4294442042053,786.4294442042053,3.159480350678279,FALSE,0
78,TOI_sum_min,BNMR,773.9935139970038,773.9935139970038,3.1095190001443878,FALSE,0
79,TOI_sum_min,BNMR,761.946612789634,761.946612789634,3.061120573646302,FALSE,0
80,TOI_sum_min,BNMR,750.2778840165554,750.2778840165554,3.014241454931155,FALSE,0
81,TOI_sum_min,BNMR,738.9765526378467,738.9765526378467,2.9688383552752597,FALSE,0
82,TOI_sum_min,BNMR,728.0319208962296,728.0319208962296,2.9248682964379538,FALSE,0
83,TOI_sum_min,BNMR,717.433366733174,717.433366733174,2.8822886042983002,FALSE,0
84,TOI_sum_min,BNMR,707.1703444773673,707.1703444773673,2.8410569116210165,FALSE,0
85,TOI_sum_min,BNMR,697.2323874521504,697.2323874521504,2.8011311685318434,FALSE,0
86,TOI_sum_min,BNMR,687.6091121796559,687.6091121796559,2.7624696594076763,FALSE,0
87,TOI_sum_min,BNMR,678.2902238887566,678.2902238887566,2.7250310250047445,FALSE,0
88,TOI_sum_min,BNMR,669.2655230613673,669.2655230613673,2.6887742887583808,FALSE,0
89,TOI_sum_min,BNMR,660.5249127774839,660.5249127774839,2.653658886291716,FALSE,0
90,TOI_sum_min,BNMR,652.0584066434436,652.0584066434436,2.6196446972674665,FALSE,0
91,TOI_sum_min,BNMR,643.8561371104896,643.8561371104896,2.5866920788077663,FALSE,0
92,TOI_sum_min,BNMR,635.9083640118134,635.9083640118134,2.5547618997917363,FALSE,0
93,TOI_sum_min,BNMR,628.2054831659415,628.2054831659415,2.5238155754195923,FALSE,0
94,TOI_sum_min,BNMR,620.7380349126423,620.7380349126423,2.4938151015056484,FALSE,0
95,TOI_sum_min,BNMR,613.4967124645818,613.4967124645818,2.464723088031097,FALSE,0
96,TOI_sum_min,BNMR,606.4723699737533,606.4723699737533,2.43650279155089,FALSE,0
97,TOI_sum_min,BNMR,599.6560302263615,599.6560302263615,2.409118146107936,FALSE,0
98,TOI_sum_min,BNMR,593.0388918933677,593.0388918933677,2.3825337923621657,FALSE,0
99,TOI_sum_min,BNMR,586.6123362763221,586.6123362763221,2.356715104691916,FALSE,0
100,TOI_sum_min,BNMR,580.367933499612,580.367933499612,2.331628216071284,FALSE,0
101,TOI_sum_min,BNMR,574.2974481106965,574.2974481106965,2.3072400405690727,FALSE,0
102,TOI_sum_min,BNMR,568.3928440594898,568.3928440594898,2.283518293353465,FALSE,0
103,TOI_sum_min,BNMR,562.6462890367202,562.6462890367202,2.260431508121378,FALSE,0
104,TOI_sum_min,BNMR,557.0501581590358,557.0501581590358,2.2379490519033776,FALSE,0
105,TOI_sum_min,BNMR,551.5970369956244,551.5970369956244,2.2160411372231223,FALSE,0
106,TOI_sum_min,BNMR,546.2797239375857,546.2797239375857,2.1946788316163195,FALSE,0
107,TOI_sum_min,BNMR,541.091231916831,541.091231916831,2.1738340645364023,FALSE,0
108,TOI_sum_min,BNMR,536.0247894864228,536.0247894864228,2.153479631694794,FALSE,0
109,TOI_sum_min,BNMR,531.073841278548,531.073841278548,2.1335891969008185,FALSE,0
110,TOI_sum_min,BNMR,526.2320478601882,526.2320478601882,2.1141372914818515,FALSE,0
111,TOI_sum_min,BNMR,521.4932850098012,521.4932850098012,2.0950993113773904,FALSE,0
112,TOI_sum_min,BNMR,516.8516424411066,516.8516424411066,2.076451512011864,FALSE,0
113,TOI_sum_min,BNMR,512.3014220023482,512.3014220023482,2.0581710010601673,FALSE,0
114,TOI_sum_min,BNMR,507.83713538126875,507.83713538126875,2.040235729227397,FALSE,0
115,TOI_sum_min,BNMR,503.4535013474904,503.4535013474904,2.0226244791701182,FALSE,0
116,TOI_sum_min,BNMR,499.14544256510203,499.14544256510203,2.0053168526909286,FALSE,0
117,TOI_sum_min,BNMR,494.9080820089311,494.9080820089311,1.9882932563408349,FALSE,0
118,TOI_sum_min,BNMR,490.7367390184759,490.7367390184759,1.9715348855659214,FALSE,0
119,TOI_sum_min,BNMR,486.6269250235997,486.6269250235997,1.9550237075353314,FALSE,0
120,TOI_sum_min,BNMR,482.57433897594353,482.57433897594353,1.9387424427869606,FALSE,0
121,TOI_sum_min,BNMR,478.5748625197093,478.5748625197093,1.9226745458260843,FALSE,0
122,TOI_sum_min,BNMR,474.6245549348999,474.6245549348999,1.90680418480982,FALSE,0
123,TOI_sum_min,BNMR,470.7196478853676,470.7196478853676,1.891116220447414,FALSE,0
124,TOI_sum_min,BNMR,466.85654000309364,466.85654000309364,1.8755961842425823,FALSE,0
125,TOI_sum_min,BNMR,463.03179133913835,463.03179133913835,1.8602302562002038,FALSE,0
126,TOI_sum_min,BNMR,459.2421177104723,459.2421177104723,1.8450052421147125,FALSE,0
127,TOI_sum_min,BNMR,455.4843849706585,455.4843849706585,1.8299085505525645,FALSE,0
128,TOI_sum_min,BNMR,451.75560323098614,451.75560323098614,1.814928169635642,FALSE,0
129,TOI_sum_min,BNMR,448.05292105719496,448.05292105719496,1.8000526437265914,FALSE,0
130,TOI_sum_min,BNMR,444.37361966547155,444.37361966547155,1.7852710501112397,FALSE,0
131,TOI_sum_min,BNMR,440.71510713978927,440.71510713978927,1.7705729757667572,FALSE,0
132,TOI_sum_min,BNMR,437.07491269112927,437.07491269112927,1.7559484942980763,FALSE,0
133,TOI_sum_min,BNMR,433.45068097745195,433.45068097745195,1.7413881431183775,FALSE,0
134,TOI_sum_min,BNMR,429.84016650167945,429.84016650167945,1.7268829009429834,FALSE,0
135,TOI_sum_min,BNMR,426.2412281032971,426.2412281032971,1.7124241656593664,FALSE,0
