overall,expected_draft_value,value_floor_5pct,value_ceiling_95pct,raw_model_output,raw_floor_5pct,raw_ceiling_95pct
95,10.80553512404885,10.050328339490688,11.558489683721454,6.538337513159389,6.081368303121885,6.9939439210507475
96,10.731392134244052,9.978752291595505,11.480895442448587,6.493474219855239,6.038058244561692,6.946992304800813
97,10.658129186956437,9.904005918868185,11.407337736424338,6.4491434328024875,5.992829849376716,6.902483161740428
98,10.585759284497659,9.832278832184286,11.335080984056125,6.405353019589466,5.94942839852851,6.858761214686026
99,10.514295429179375,9.759766082959189,11.262533795305245,6.362110847804508,5.905551549950637,6.814863527043658
100,10.44375062331325,9.689724749568766,11.19206046017881,6.319424785035947,5.863170134100248,6.772220710612557
101,10.374133485394692,9.619506726014915,11.12227082903281,6.2773000462621455,5.820681804532908,6.729991597652119
102,10.305435098654145,9.55370855629479,11.054850909603473,6.235731236021589,5.780867890974768,6.689196377121306
103,10.237642162505807,9.490769999139694,10.987412223249839,6.194710306242794,5.742784304688012,6.64838980088402
104,10.170741376363866,9.42725386740997,10.915693448305083,6.154229208854274,5.704351232932504,6.604993379398564
105,10.10471943964253,9.35913455008462,10.849233820777748,6.114279895784549,5.66313281267603,6.564779223340205
106,10.039563051755993,9.29704636856302,10.781386006780943,6.074854318962131,5.625563781461366,6.523725087441478
107,9.975258912118443,9.234757648472224,10.719353727723739,6.035944430315535,5.587873406062009,6.486189882333143
108,9.911793720144086,9.170424765901313,10.654063765139078,5.997542181773278,5.5489461253106,6.446683480595578
109,9.84915417524712,9.108575792811939,10.592680935572293,5.95963952526388,5.51152183708626,6.409541251856979
110,9.787326976841733,9.048038550595562,10.532143393505853,5.9222284127158495,5.474891266070334,6.372910499404327
111,9.72629882434213,8.98808650475718,10.470955477699864,5.885300796057708,5.438614792411631,6.335886211326641
112,9.666056417162505,8.92676346564541,10.40756687137673,5.848848627217967,5.401508742369457,6.297530304111364
113,9.606586454717052,8.867547216394614,10.342432737211416,5.812863858125145,5.36567749297549,6.258118192826618
114,9.547875636419972,8.80771085534286,10.288312054879995,5.777338440707758,5.3294710191984604,6.225370227689958
