overall,expected_draft_value,value_ceiling_97pct,value_floor_3pct,raw_model_output,raw_floor_3pct,raw_ceiling_97pct
78,19.691903223155073,20.825496599926016,18.554766942792604,13.482877415998784,12.704289947856866,14.259039088407306
79,19.560995692355444,20.69138347129316,18.43139983159971,13.393246151280447,12.619821543836691,14.167212978318231
80,19.431018285643074,20.55350650194701,18.306900238906522,13.304251734555324,12.534577739436402,14.072809798741476
81,19.30199118341944,20.413849642183795,18.18845392984641,13.215907983171395,12.453478566474942,13.977187943446317
82,19.173934566086,20.28032623824323,18.070216488229267,13.128228714476634,12.372522403262098,13.885765612801272
83,19.04686861404421,20.15308369719534,17.951402024446367,13.041227745819013,12.291171157916308,13.798643735164193
84,18.92081350769555,20.024800709578333,17.827132142638053,12.954918894546514,12.206084634590722,13.710809472675823
85,18.795789427441463,19.902008212131385,17.70551410275772,12.869315978007107,12.122813804712155,13.626734501764185
86,18.671816553683428,19.777102448307673,17.584421701384308,12.784432813548774,12.039902875015585,13.541212595470919
87,18.548915066822904,19.650696951814474,17.4633661117355,12.700283218519486,11.957017149991449,13.45466383506861
88,18.427105147261358,19.52547300877308,17.345887691046844,12.616881010267223,11.876580681905025,13.368924074191163
89,18.30640697540026,19.407062690049237,17.218508399342724,12.534240006139964,11.789365172265308,13.287849543504581
90,18.18684073164106,19.2859878702252,17.08852045578172,12.452374023485675,11.700363541050203,13.204950651744229
91,18.068426596385226,19.159619925739978,16.971449170606274,12.371296879652338,11.620205835161324,13.118427602880038
92,17.95118475003423,19.042928848741138,16.857079159184533,12.29102239198793,11.541897668267,13.03853022227204
93,17.835135372989523,18.920787624871522,16.73986883482216,12.211564377840425,11.461644763438123,12.954901172798671
94,17.720298645652584,18.808725031308818,16.62175183130592,12.1329366545578,11.38077106316105,12.878172875142393
95,17.606694748424864,18.692358467345723,16.514923914992668,12.055153039488031,11.30762690416658,12.798497685829535
96,17.494343861707836,18.576257986726667,16.39779944309579,11.978227349979095,11.22743278178524,12.719004681502527
97,17.383266165902963,18.461416806743564,16.28938293215159,11.902173403378967,11.153200925658092,12.640373909531224
98,17.273481841411705,18.35529651386897,16.175183252849937,11.827005017035622,11.075009383706982,12.567714254242265
99,17.165011068635522,18.250684158921164,16.062398591071332,11.752736008297036,10.997786692129983,12.49608707113171
100,17.057874027975895,18.143884506339255,15.954265437812122,11.679380194511191,10.923748848581932,12.422962264071927
101,16.952084810470286,18.034867134900725,15.847255802361454,11.606947223690709,10.850480268051049,12.348319003912506
102,16.847633149700222,17.9341998490104,15.740365897419897,11.535430066506821,10.7772936659739,12.279392975784125
